"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site_name","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Rh_annual","Ra_annual","Manipulation","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","Ecosystem_type2","Outlier_rh","Outlier_ra","Mean.Temp.","Mean.Precip.","delta.Mean.Temp.","delta.Mean.Precip."
5485,2008,1,34.73305556,92.89027778,"",7578,4778,"Arctic","Natural","Grassland","Deciduous",NA,NA,"IRGA","","Mature",1.67,NA,NA,"None",0.81,NA,NA,NA,NA,"Grassland",0,0,-0.490909090909091,339.583333333333,-5.79052179756189,-653.958006976135
5486,2005.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Forest","Evergreen",10,413.9,"IRGA","","Aggrading",1733,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.08636363636364,249.727272727273,-1.21324907028916,-743.814067582196
5487,2006.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Forest","Evergreen",10,413.9,"IRGA","","Aggrading",1290,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.95181818181818,354,-1.34779452483462,-639.541340309468
5488,2007.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Forest","Evergreen",10,413.9,"IRGA","","Aggrading",1487,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.93909090909091,446.166666666667,-1.36052179756189,-547.374673642802
5489,2008.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Forest","Evergreen",10,413.9,"IRGA","","Aggrading",1237,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.75272727272727,323,-1.54688543392553,-670.541340309468
5490,2009.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Forest","Evergreen",10,413.9,"IRGA","","Aggrading",1343,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.13818181818182,568.272727272727,-1.16143088847098,-425.268613036741
5491,2005.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Grassland","Deciduous",10,413.9,"IRGA","","Mature",2051,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,4.08636363636364,249.727272727273,-1.21324907028916,-743.814067582196
5492,2006.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Grassland","Deciduous",10,413.9,"IRGA","","Mature",1272,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.95181818181818,354,-1.34779452483462,-639.541340309468
5493,2007.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Grassland","Deciduous",10,413.9,"IRGA","","Mature",1461,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.93909090909091,446.166666666667,-1.36052179756189,-547.374673642802
5494,2008.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Grassland","Deciduous",10,413.9,"IRGA","","Mature",1260,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.75272727272727,323,-1.54688543392553,-670.541340309468
5495,2009.5,1,37.73333333,112.3666667,"",7636,NA,"Temperate","Natural","Grassland","Deciduous",10,413.9,"IRGA","","Mature",1555,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,4.13818181818182,568.272727272727,-1.16143088847098,-425.268613036741
5496,2012,2,18.73,108.88,"Jianfengling National Natural Reserve",7702,870,"Tropical","Natural","Forest","",19.66,2198,"IRGA","","Mature",1673,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.72416666666667,1537,2.42455396001387,543.458659690532
5497,2012,2,18.73,108.87,"Jianfengling National Natural Reserve",7702,880,"Tropical","Unmanaged","Forest","",20,2198,"IRGA","","Mature",1510,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.72416666666667,1537,2.42455396001387,543.458659690532
5504,2011.5,1,36.855,129.078,"Mt. Worak National Park",7715,NA,"Temperate","Natural","Forest","Deciduous",10.2,1387.8,"IRGA","","Mature",625,319,306,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.37727272727273,1203,-1.92233997938007,209.458659690532
5505,2009.5,1,37.5,101.2,"Haibei Alpine Grassland Ecosystem Research Station",7898,3200,"Temperate","Natural","Grassland","Deciduous",NA,NA,"IRGA","Exclusion","Mature",673,NA,NA,"None",0.82,NA,NA,NA,NA,"Grassland",0,0,2.91090909090909,116,-2.38870361574371,-877.541340309468
5506,2010.5,1,37.5,101.2,"Haibei Alpine Grassland Ecosystem Research Station",7898,3200,"Temperate","Natural","Grassland","Deciduous",NA,NA,"IRGA","Exclusion","Mature",696,436,260,"None",0.82,NA,NA,NA,NA,"Grassland",0,0,3.17181818181818,116,-2.12779452483462,-877.541340309468
5507,2011.5,1,37.5,101.2,"Haibei Alpine Grassland Ecosystem Research Station",7898,3200,"Temperate","Natural","Grassland","Deciduous",NA,NA,"IRGA","Exclusion","Mature",694,445,249,"None",0.82,NA,NA,NA,NA,"Grassland",0,0,2.49818181818182,170.75,-2.80143088847098,-822.791340309468
5508,2012.5,1,37.5,101.2,"Haibei Alpine Grassland Ecosystem Research Station",7898,3200,"Temperate","Natural","Grassland","Deciduous",NA,NA,"IRGA","Exclusion","Mature",721,402,319,"None",0.82,NA,NA,NA,NA,"Grassland",0,0,2.87181818181818,170.75,-2.42779452483462,-822.791340309468
5509,2012,1,32.0302,-116.604,"El Mogor",7937,406,"Temperate","Natural","Shrubland","Deciduous",17,309,"IRGA","","Mature",367,NA,NA,"None",0.82,NA,75,14,11,"Shrubland",0,0,5.29909090909091,199.2,-0.000521797561889414,-794.341340309468
5514,2011.5,1,26.18,117.47,"Geshikao Nature Reserve",8186,315,"Subtropical","Natural","Forest","Evergreen",20.1,1670,"IRGA","","Mature",1434,NA,NA,"None",1.09,NA,NA,NA,NA,"Forest",0,0,6.17583333333333,1043.75,0.876220626680535,50.2086596905317
5515,2011.5,1,26.18,117.47,"Geshikao Nature Reserve",8186,315,"Subtropical","Managed","Forest","Evergreen",20.1,1670,"IRGA","","Mature",1118,NA,NA,"None",1.12,NA,NA,NA,NA,"Forest",0,0,6.17583333333333,1043.75,0.876220626680535,50.2086596905317
5516,2011.5,2,36.4233,109.5255,"Mt Gonglushan",8264,1353,"Temperate","Natural","Forest","Deciduous",10.1,504.7,"IRGA","","Mature",900,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.69272727272727,170.75,-2.60688543392553,-822.791340309468
5517,2011.5,2,36.4233,109.5255,"Mt Gonglushan",8264,1353,"Temperate","Natural","Forest","Deciduous",10.1,504.7,"IRGA","","Mature",825,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.69272727272727,170.75,-2.60688543392553,-822.791340309468
5518,2011.5,2,36.4233,109.5255,"Mt Gonglushan",8264,1353,"Temperate","Managed","Forest","Deciduous",10.1,504.7,"IRGA","","Mature",660,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.69272727272727,170.75,-2.60688543392553,-822.791340309468
5519,2011.5,2,36.4233,109.5255,"Mt Gonglushan",8264,1353,"Temperate","Natural","Shrubland","Deciduous",10.1,504.7,"IRGA","","Mature",740,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,2.69272727272727,170.75,-2.60688543392553,-822.791340309468
5520,2011.5,2,36.4233,109.5255,"Mt Gonglushan",8264,1353,"Temperate","Managed","Shrubland","Deciduous",10.1,504.7,"IRGA","","Mature",575,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,2.69272727272727,170.75,-2.60688543392553,-822.791340309468
5521,2009,1,29.42,101.83,"Hailuogou Glacier and Forest National Park",8307,NA,"Temperate","Natural","Forest","Deciduous",5.3,1900,"IRGA","","Mature",908,NA,NA,"None",0.12,NA,NA,NA,NA,"Forest",0,0,4.53727272727273,714.75,-0.762339979380071,-278.791340309468
5522,2009,1,29.42,101.83,"Hailuogou Glacier and Forest National Park",8307,NA,"Temperate","Unmanaged","Forest","Deciduous",5.3,1900,"IRGA","","Mature",643,NA,NA,"None",0.15,NA,NA,NA,NA,"Forest",0,0,4.53727272727273,714.75,-0.762339979380071,-278.791340309468
5523,2009,1,29.42,101.83,"Hailuogou Glacier and Forest National Park",8307,NA,"Temperate","Managed","Shrubland","Deciduous",5.3,1900,"IRGA","","Mature",1135,NA,NA,"None",0.26,NA,NA,NA,NA,"Shrubland",0,0,4.53727272727273,714.75,-0.762339979380071,-278.791340309468
5524,2011,1,-34.13,-71.05,"D1",8319,NA,"Mediterranean","Natural","Forest","Deciduous",14.9,503,"IRGA","Model","Mature",1667,767,900,"None",1.5,13.2,62,25,13,"Forest",0,0,4.79454545454545,1244.08333333333,-0.505067252107343,250.541993023865
5525,2011,1,-34.13,-71.05,"D2",8319,NA,"Mediterranean","Natural","Forest","Deciduous",14.9,503,"IRGA","Model","Mature",1111,633,478,"None",1.61,13.5,55,32,13,"Forest",0,0,4.79454545454545,1244.08333333333,-0.505067252107343,250.541993023865
5526,2011,1,-34.13,-71.05,"D3",8319,NA,"Mediterranean","Natural","Shrubland","Deciduous",14.9,503,"IRGA","Model","Mature",384,154,230,"None",1.58,12.4,45,38,17,"Shrubland",0,0,4.79454545454545,1244.08333333333,-0.505067252107343,250.541993023865
5527,2011,1,-34.13,-71.05,"D4",8319,NA,"Mediterranean","Natural","Savanna","Deciduous",14.9,503,"IRGA","Model","Mature",371,252,119,"None",1.7,10.9,25,38,38,"Grassland",0,0,4.79454545454545,1244.08333333333,-0.505067252107343,250.541993023865
5528,2012,1,-34.13,-71.05,"D1",8319,NA,"Mediterranean","Natural","Forest","Deciduous",14.9,503,"IRGA","Model","Mature",1803,829,974,"None",1.5,13.2,62,25,13,"Forest",0,0,5.21272727272727,1244.08333333333,-0.0868854339255254,250.541993023865
5529,2012,1,-34.13,-71.05,"D2",8319,NA,"Mediterranean","Natural","Forest","Deciduous",14.9,503,"IRGA","Model","Mature",1034,589,445,"None",1.61,13.5,55,32,13,"Forest",0,0,5.21272727272727,1244.08333333333,-0.0868854339255254,250.541993023865
5530,2012,1,-34.13,-71.05,"D3",8319,NA,"Mediterranean","Natural","Shrubland","Deciduous",14.9,503,"IRGA","Model","Mature",455,182,273,"None",1.58,12.4,45,38,17,"Shrubland",0,0,5.21272727272727,1244.08333333333,-0.0868854339255254,250.541993023865
5531,2012,1,-34.13,-71.05,"D4",8319,NA,"Mediterranean","Natural","Savanna","Deciduous",14.9,503,"IRGA","Model","Mature",414,282,132,"None",1.7,10.9,25,38,38,"Grassland",0,0,5.21272727272727,1244.08333333333,-0.0868854339255254,250.541993023865
5532,2013,1,37.90474444,114.2487139,"Taihang Mountain Ecological Experimental Station",8383,374,"Temperate","Natural","Grassland","Deciduous",13,560,"IRGA","","Mature",602.7,NA,NA,"None",1.47,NA,NA,NA,NA,"Grassland",0,0,4.48545454545455,423.583333333333,-0.814158161198253,-569.958006976135
5533,2013,1,37.90333333,114.24745,"Taihang Mountain Ecological Experimental Station",8383,387,"Temperate","Natural","Shrubland","Deciduous",13,560,"IRGA","","Mature",464.1,NA,NA,"None",1.38,NA,NA,NA,NA,"Shrubland",0,0,4.48545454545455,423.583333333333,-0.814158161198253,-569.958006976135
5534,2013,1,37.90392222,114.2550444,"Taihang Mountain Ecological Experimental Station",8383,381,"Temperate","Managed","Forest","Deciduous",13,560,"IRGA","","Mature",648.5,NA,NA,"None",1.32,NA,NA,NA,NA,"Forest",0,0,4.48545454545455,423.583333333333,-0.814158161198253,-569.958006976135
5539,2012,1,34.25,105.85,"",8464,1650,"Temperate","Unmanaged","Forest","Deciduous",NA,NA,"IRGA","","Aggrading",344.8,NA,NA,"None",NA,9.78,NA,NA,NA,"Forest",0,0,4.02636363636364,202.916666666667,-1.27324907028916,-790.624673642802
5540,2012,1,34.25,105.85,"",8464,1650,"Temperate","Unmanaged","Forest","Deciduous",NA,NA,"IRGA","","Mature",512.9,NA,NA,"None",NA,9.77,NA,NA,NA,"Forest",0,0,4.02636363636364,202.916666666667,-1.27324907028916,-790.624673642802
5541,2009.5,1,49.35,120.1,"",8465,675,"Temperate","Natural","Grassland","Deciduous",-2.4,350,"IRGA","","Mature",488.47,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,0.571666666666667,307.083333333333,-4.72794603998613,-686.458006976135
5542,2010.5,1,49.35,120.1,"",8465,675,"Temperate","Natural","Grassland","Deciduous",-2.4,350,"IRGA","","Mature",507.2,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,-0.11,242.416666666667,-5.4096127066528,-751.124673642802
5548,2002.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",691,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.57818181818182,348.375,-3.72143088847098,-645.166340309468
5549,2003.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",669,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.465,348.375,-3.8346127066528,-645.166340309468
5550,2004.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",598,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.03727272727273,413.545454545455,-4.26233997938007,-579.995885764014
5551,2005.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",712,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.69454545454545,347.083333333333,-3.60506725210734,-646.458006976135
5552,2006.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",661,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.3425,347.083333333333,-2.9571127066528,-646.458006976135
5553,2007.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",673,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.12,347.083333333333,-4.1796127066528,-646.458006976135
5554,2008.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",651,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.21833333333333,372.416666666667,-4.08127937331946,-621.124673642802
5555,2009.5,1,53.83,-105.5,"BOREAS-SOBS",8534,500,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",635,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,0.785833333333333,372.416666666667,-4.51377937331946,-621.124673642802
5556,2009.5,1,37.5,127.4,"",8542,NA,"Temperate","Natural","Grassland","Deciduous",12,1100,"Gas chromatography","","Mature",3010,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,4.15,1313.75,-1.1496127066528,320.208659690532
5557,2009.5,1,37.5,127.4,"",8542,NA,"Temperate","Natural","Grassland","Deciduous",12,1100,"Gas chromatography","","Mature",2200,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,4.15,1313.75,-1.1496127066528,320.208659690532
5558,2009.5,1,37.5,127.4,"",8542,NA,"Temperate","Natural","Grassland","Deciduous",12,1100,"Gas chromatography","","Mature",1980,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,4.15,1313.75,-1.1496127066528,320.208659690532
5559,2012,1,37.32833333,129.2029444,"Samcheok",8569,NA,"Temperate","Natural","Forest","Evergreen",12.4,1160,"IRGA","","Mature",971,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.67181818181818,936.083333333333,-1.62779452483462,-57.4580069761349
5560,2012,1,37.32833333,129.2029444,"Samcheok",8569,NA,"Temperate","Natural","Forest","Deciduous",12.4,1160,"IRGA","","Aggrading",401,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.67181818181818,936.083333333333,-1.62779452483462,-57.4580069761349
5568,2009.5,1,27.05,118.15,"Wanmulin Nature Reserve",6561,393,"Temperate","Managed","Forest","Evergreen",19.4,1731,"IRGA","","Mature",1001,NA,NA,"None",1.16,NA,NA,NA,NA,"Forest",0,0,5.97833333333333,1780.83333333333,0.678720626680535,787.291993023865
5569,2009.5,1,27.05,118.15,"Wanmulin Nature Reserve",6561,393,"Temperate","Managed","Forest","Deciduous",19.4,1731,"IRGA","","Mature",577,NA,NA,"None",1.23,NA,NA,NA,NA,"Forest",0,0,5.97833333333333,1780.83333333333,0.678720626680535,787.291993023865
5579,2008,1,31.67,121.5,"Qianshao Farm-FL",6807,NA,"Subtropical","Unmanaged","Wetland","Deciduous",15.3,1003.7,"IRGA","","Aggrading",1007,NA,NA,"None",1.27,NA,5.9,68.3,25.8,"Wetland",0,0,4.91909090909091,1120.08333333333,-0.380521797561889,126.541993023865
5587,2008,2,45.62333333,-90.79666667,"Flambeau River State Forest",6896,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"IRGA","Comparison","Mature",1018,582,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.55,506.416666666667,-2.7496127066528,-487.124673642802
5622,2012.5,1,61.85,24.28,"SMEAR II",9151,180,"Boreal","Unmanaged","Forest","Evergreen",3.5,711,"IRGA","Model","Mature",841,561,280,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.20666666666667,755.916666666667,-4.09294603998613,-237.624673642802
5623,2008.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",293,293,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,3.18363636363636,323,-2.11597634301643,-670.541340309468
5624,2009.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",298,298,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,3.57545454545455,392.545454545455,-1.72415816119825,-600.995885764014
5625,2010.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",238,238,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,2.94363636363636,116,-2.35597634301643,-877.541340309468
5626,2011.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",234,234,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,1.724,170.75,-3.5756127066528,-822.791340309468
5627,2012.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",226,226,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,3.39909090909091,202.916666666667,-1.90052179756189,-790.624673642802
5628,2013.5,1,35.2,107.667,"Changwu Station",10266,1200,"Temperate","Managed","Grassland","Deciduous",9.4,560,"IRGA","Comparison","Mature",240,240,0,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,3.38,202.916666666667,-1.9196127066528,-790.624673642802
5629,2010.5,1,35.2,107.667,"Changwu Station",7738,1095,"Temperate","Unmanaged","Forest","Deciduous",9.4,580,"IRGA","","Mature",950,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.94363636363636,116,-2.35597634301643,-877.541340309468
5630,2011.5,1,35.2,107.667,"Changwu Station",7738,1095,"Temperate","Unmanaged","Forest","Deciduous",9.4,580,"IRGA","","Mature",635,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.724,170.75,-3.5756127066528,-822.791340309468
5631,2012.5,1,35.2,107.667,"Changwu Station",7738,1095,"Temperate","Unmanaged","Forest","Deciduous",9.4,580,"IRGA","","Mature",745,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.39909090909091,202.916666666667,-1.90052179756189,-790.624673642802
5633,2008.5,1,-41.42,175.45,"Stoney Creek-SC1",6997,363,"Temperate","Unmanaged","Shrubland","Deciduous",10.8,1380,"IRGA","","Mature",768,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,4.66916666666667,967.25,-0.630446039986132,-26.2913403094683
5634,2008.5,1,-41.42,175.45,"Stoney Creek-SC2",6997,363,"Temperate","Unmanaged","Shrubland","Deciduous",10.8,1380,"IRGA","","Mature",1171,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,4.66916666666667,967.25,-0.630446039986132,-26.2913403094683
5635,2008.5,1,-39.15,175.77,"National Park-NP1",6997,798,"Temperate","Unmanaged","Shrubland","Deciduous",8.9,1410,"IRGA","","Mature",1238,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.48909090909091,967.25,0.189478202438111,-26.2913403094683
5636,2008.5,1,-39.15,175.77,"National Park-NP2",6997,798,"Temperate","Unmanaged","Shrubland","Deciduous",8.9,1410,"IRGA","","Mature",1330,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.48909090909091,967.25,0.189478202438111,-26.2913403094683
5637,2009.5,2,-41.42,175.45,"Stoney Creek-SC1",6997,363,"Temperate","Unmanaged","Shrubland","Deciduous",10.8,1380,"IRGA","","Mature",690,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.64545454545455,967.25,0.345841838801747,-26.2913403094683
5638,2009.5,2,-41.42,175.45,"Stoney Creek-SC2",6997,363,"Temperate","Unmanaged","Shrubland","Deciduous",10.8,1380,"IRGA","","Mature",928,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.64545454545455,967.25,0.345841838801747,-26.2913403094683
5639,2009.5,2,-39.15,175.77,"National Park-NP1",6997,798,"Temperate","Unmanaged","Shrubland","Deciduous",8.9,1410,"IRGA","","Mature",864,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.15272727272727,885.909090909091,-0.146885433925526,-107.632249400377
5640,2009.5,2,-39.15,175.77,"National Park-NP2",6997,798,"Temperate","Unmanaged","Shrubland","Deciduous",8.9,1410,"IRGA","","Mature",993,NA,NA,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.15272727272727,885.909090909091,-0.146885433925526,-107.632249400377
5675,2012,1,52.4,5.92,"Oldebroek",7100,25,"Temperate","Unmanaged","Wetland","Deciduous",10.1,1018,"IRGA","Exclusion","Mature",435,322,113,"None",NA,27.7,NA,NA,NA,"Wetland",0,0,3.28454545454545,734.083333333333,-2.01506725210734,-259.458006976135
5676,2012,1,52.4,5.92,"Oldebroek",7100,25,"Temperate","Unmanaged","Wetland","Deciduous",10.1,1018,"IRGA","Exclusion","Mature",462,323,139,"None",NA,27.7,NA,NA,NA,"Wetland",0,0,3.28454545454545,734.083333333333,-2.01506725210734,-259.458006976135
5677,2012,1,52.4,5.92,"Oldebroek",7100,25,"Temperate","Unmanaged","Wetland","Deciduous",10.1,1018,"IRGA","Exclusion","Mature",650,325,325,"None",NA,27.7,NA,NA,NA,"Wetland",0,0,3.28454545454545,734.083333333333,-2.01506725210734,-259.458006976135
5692,2011,1,-21.71138889,165.8183333,"La Foa River",7135,NA,"Tropical","Natural","Forest","Evergreen",23.1,928.5,"IRGA","","Mature",175,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.6625,1146.33333333333,2.3628872933472,152.791993023865
5694,2011,1,-21.71138889,165.8183333,"La Foa River",7135,NA,"Tropical","Natural","Forest","Evergreen",23.1,928.5,"IRGA","","Mature",386,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.6625,1146.33333333333,2.3628872933472,152.791993023865
5696,2011,1,-21.71138889,165.8183333,"La Foa River",7135,NA,"Tropical","Natural","Forest","Evergreen",23.1,928.5,"IRGA","","Mature",319,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.6625,1146.33333333333,2.3628872933472,152.791993023865
5739,2005.5,1,37.46611,-83.15361,"Robinson Forest",7162,NA,"Temperate","Unmanaged","Forest","Deciduous",13.3,NA,"IRGA","","Aggrading",920.6,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.4075,896.363636363636,0.107887293347201,-97.1777039458319
5740,2005.5,1,37.46611,-83.15361,"Robinson Forest",7162,NA,"Temperate","Unmanaged","Forest","Deciduous",13.3,NA,"IRGA","","Aggrading",990.5,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.4075,896.363636363636,0.107887293347201,-97.1777039458319
5741,2005.5,1,37.46611,-83.15361,"Robinson Forest/Daniel Boone National Forest",7162,NA,"Temperate","Unmanaged","Forest","Deciduous",13.3,NA,"IRGA","","Aggrading",991.3,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.4075,896.363636363636,0.107887293347201,-97.1777039458319
5755,2011.5,1,57.98758333,33.39563889,"",7187,NA,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",1001,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,1.53666666666667,733.333333333333,-3.76294603998613,-260.208006976135
5756,2003,1,63.9,23.93,"AB1",7198,NA,"Boreal","Unmanaged","Shrubland","Deciduous",2.4,561,"IRGA","","Aggrading",558,NA,NA,"None",0.38,18.8,NA,NA,NA,"Shrubland",0,0,11.09,455.583333333333,5.7903872933472,-537.958006976135
5757,2003,1,63.9,23.93,"AB2",7198,NA,"Boreal","Unmanaged","Shrubland","Deciduous",2.4,561,"IRGA","","Aggrading",588,NA,NA,"None",0.4,19,NA,NA,NA,"Shrubland",0,0,11.09,455.583333333333,5.7903872933472,-537.958006976135
